#  mag    s2    col   pd
      -15.625365    -0.063753817       1.1870807       94.483538
      -15.127947      -1.0263799       1.3959445       102.45277
      -16.354901      0.80403024       1.2483975       75.080095
      -14.243769     -0.30432915       1.4366864       106.48256
      -15.790764      0.93274969       1.0462494       92.965837
      -16.929307       1.2975203       1.4432856       72.495478
      -14.694498       1.0074616       1.4189044       100.24868
      -15.250082      0.91217602       1.2714692       108.04138
      -15.530400      0.84554702       1.7435808       53.453226
      -15.690607      0.71723371       1.5100559       101.51367
      -13.616777    -0.014586957       1.3841564       93.555427
      -14.531127     -0.91927342       1.1827207       121.57598
      -13.607828      -1.9625671       1.5705145       118.42504
      -16.816001       1.9272191       1.2997855       82.175548
      -15.676286      0.80130492       1.3223642       99.230421
      -16.618593      0.75660472      0.82762815       101.05949
      -15.471942     -0.51595477       1.3227354       72.761179
      -15.911680       1.8477204      0.61128486       113.00375
      -14.893737      0.32569624       1.8409820       85.083160
      -15.291466       1.3103055       1.0314597       100.56538
      -14.966416     -0.76628622       1.0974022       99.691389
      -16.799172       1.7272854       1.4648701       90.705810
      -17.039655       1.4799588       1.6557832       50.765764
      -15.728121      0.34291598      0.93569462       104.49080
      -14.826540       1.4051951       1.5221398       91.405144
      -15.266603       2.6720324      0.75234940       83.520338
      -16.315103       1.6062792      0.73286906       125.85434
      -14.963154      0.33327539      0.95614421       124.55719
      -17.131086       1.7784553      0.85698141       66.851883
      -14.922995    -0.096102052       1.5068864       87.027272
      -15.529891       1.0669211       1.5629237       88.175519
      -16.524471      0.58213159       1.4939199       68.767258
      -16.458852      0.66943902       1.1952489       69.076663
      -15.467398      -1.3648800       1.4757460       104.52015
      -15.519880      0.32392373       1.4807296       114.81422
      -13.049942      -1.7986176       1.5701313       119.30565
      -15.327300       1.7709619       1.4678797       80.209270
      -15.127479      0.65282688       1.2113225       89.946965
      -16.539165       1.8187620       1.3927655       76.333386
      -15.546785      0.63904374       1.0551400       111.21934
      -13.837151      -1.8261632       1.6924222       86.076780
      -14.231557      0.51073392      0.88324132       116.73171
      -13.620254      -1.3958428       1.4598226       111.49717
      -14.868736    0.0074287950       1.2395406       91.709571
      -15.513265     0.014694692      0.83193143       115.59663
      -15.097698       1.0637917       1.5160301       79.664384
      -15.697670      0.14098977       1.3925561       116.53675
      -14.212930     -0.60809663      0.90412064       147.59813
      -16.323307       2.6214566       1.5505771       68.741817
      -16.483690       1.2140727       1.3154577       96.069872
      -15.349922      0.83963046      0.74845167       95.680210
      -14.529934    -0.029365022       1.4124196       81.386476
      -15.245559      0.49399874       1.3835273       77.231315
      -14.167049    -0.063316334       1.4312010       88.539594
      -14.795337     -0.77868770       1.4514009       103.58841
      -14.218633      0.88664341       1.9107109       75.326419
      -14.802098     0.012243238       1.8826052       84.081644
      -15.400165       2.0332630       1.7390456       66.065925
      -15.591453      0.97633712       1.2115197       76.798760
      -14.259253     -0.21235705       1.4779889       88.422633
      -15.663213      0.23637412      0.94831698       110.27623
      -15.166436      0.89459273       1.1564728       99.361293
      -15.301334     -0.38972897       1.4772593       76.889709
      -15.794345       1.6703593       1.3802262       82.899588
      -16.458456       2.0942872      0.82707368       125.24560
      -16.295825       1.9845048       1.3384183       96.597256
      -15.401692      0.52736167       1.4854889       104.85679
      -15.267015      0.55483711       1.7166799       62.643579
      -15.974017      0.26371492       1.2760256       92.407839
      -15.784253       1.0766569      0.61584468       118.78623
      -13.688399     -0.81125964       1.7000819       102.43213
      -14.960328     -0.39009285       1.7591438       76.760284
      -15.718806     -0.32714460       1.3838386       97.153090
      -17.220057       2.0835907      0.91210045       83.757606
      -16.087641      0.85365284       1.7344915       69.688019
      -16.222126      0.72011134       1.3159675       115.98557
      -15.066363       1.0072040       1.5216673       106.81953
      -14.127918     -0.15169435      0.70303293       128.70902
      -14.181240      0.26703413       1.2008804       98.427543
      -16.213177     -0.44722488       1.3629162       88.132926
      -14.594142      -1.6745549       1.0463666       125.69562
      -13.565378      -2.1835473       1.7595736       83.827229
      -15.388574     -0.43149598      0.81344152       119.58761
      -16.542175       1.4161329      0.43580003       115.51358
      -15.449634      0.28298282       1.0979785       117.96810
      -14.909453     -0.18721626       1.4720971       82.033628
      -16.102652      0.44946348       1.2479114       101.60416
      -16.567870       1.8478136      0.70771420       100.39198
      -15.019958      0.36653962       1.4378351       96.716351
      -15.668997      0.26695946       1.7191742       74.744232
      -16.122622     -0.49690155       1.5229538       86.423390
      -16.032136       1.1534458       1.0177186       113.28903
      -14.425101      0.18825896       1.5217699       110.67035
      -15.868224       1.0755109       1.6885590       76.570405
      -16.015588       2.3677295       1.0529069       105.28745
      -15.442020     -0.12208532       1.8893045       83.339448
      -16.027337       1.1430646       1.6372944       66.219340
      -14.085327      -1.6870652       1.2793095       123.79667
      -13.911271     -0.66404730       1.0942408       90.658785
      -15.791391       1.2787065       1.9284430       46.197830
      -14.685452     -0.24125338       1.3307080       121.34735
      -13.413996     -0.49933238       2.1013772       90.086267
      -15.961775     0.085898101       1.3994285       83.457072
      -15.106466       1.2860248      0.83431766       126.14260
      -15.677787      0.86971874       1.3286766       99.591233
      -15.432451      0.69243301       1.3271779       96.494916
      -16.084029       1.6224426       1.6172844       98.010263
      -16.563430       1.9207089       1.3051842       91.079510
      -14.235198     -0.51396309       1.5866695       93.662586
      -14.389490     -0.62567215       1.5862467       94.955464
      -14.661525     -0.54363716       1.2128967       113.91783
      -13.573244     -0.13980456       1.6667387       118.90544
      -14.706203     0.088066491       1.3426393       102.93813
      -14.757358      -1.2492211       1.1376025       115.85253
      -14.871869     -0.41872797       1.7342447       84.775671
      -16.308708       1.0464057       1.2403622       111.60843
      -14.644252      -1.6351505       1.4225320       103.99207
      -16.059985      0.95637306       1.2189489       105.23940
      -17.518897       2.4943455       1.1356934       117.27320
      -15.567006       1.0332545       1.3106350       90.027563
      -14.702172      0.52546919       1.3193197       71.708675
      -16.676715       1.5531391       1.2034250       102.91540
      -14.573452      -1.0669747       1.2479179       128.42381
      -14.427739      0.29250243       1.1899980       108.09057
      -14.419115     0.095503258       1.7251605       90.983808
      -14.400473     -0.30905423      0.95173806       132.12174
      -15.552423      0.22056684       1.9755612       79.329480
      -15.885589      0.12387079      0.96129374       108.31037
      -15.336632      0.86905793       1.3719348       91.635130
      -16.007418       1.9342539       1.7619792       65.035036
      -15.887868       1.4168854       1.1201998       93.503961
      -15.024799     -0.31985883       1.7747560       114.24552
      -14.687048      0.29991766       1.5060174       81.491859
      -16.539034       1.7576852       1.8145245       66.147867
      -14.284500     -0.21654643       1.8080458       76.406191
      -15.063462      0.51860054       1.5815827       68.462540
      -15.806288      0.85020106       1.4809426       104.03976
      -14.709168     -0.24604559       1.2638112       88.325390
      -15.492072      0.82823734      0.91893099       114.73694
      -14.568083       1.1504393       1.4191338       80.014437
      -15.789769      0.36541119       1.8319324       71.965526
      -16.458154      0.91891389       1.6224780       93.784783
      -16.557413       2.1505486       1.4665403       72.619254
      -15.147913      0.49057228       1.3086258       130.42472
      -15.001893      0.83932366       1.3861711       112.58306
      -13.873173      0.28761080       1.6190249       82.802349
      -15.470952      0.40915706       1.8372159       77.751055
      -14.552560     -0.92564440       1.4631170       76.141282
      -15.141086      0.63486224       1.6399344       92.190546
      -16.641343      0.67793143       1.6067464       97.928779
      -16.089220      0.57968177       1.2964050       103.75192
      -14.179164     -0.38296508       1.1729411       121.44752
      -15.763807       1.2473240       1.2710869       68.890397
      -15.938263     -0.58707743       1.5749363       96.157470
      -15.082704      0.34378832       1.7881408       75.769386
      -13.856578     -0.29896825       1.3005923       116.24805
      -16.501081       1.2976248      0.59443253       113.89846
      -13.252992      -1.4333843       1.4503825       121.78131
      -14.958490     -0.29784784      0.84613357       125.74681
      -15.311102     -0.45150426       1.4486508       100.62800
      -15.475474      -1.2709701       1.3923829       84.054854
      -13.943372      -1.0170106       1.5989859       91.564525
      -15.910985      0.50584650      0.84748228       107.11629
      -15.893506       1.6101015       1.5903240       69.486266
      -14.769639     -0.37851685       1.0809997       99.546392
      -14.653195     -0.73618429      0.98508238       116.39224
      -15.362516       1.5698979       1.1654765       99.658373
      -14.380653      0.55308700       1.4366973       89.635832
      -14.894364     -0.39960726       1.3526092       113.34133
      -14.975292    -0.063083467       1.0233691       116.43135
      -15.294565     0.097186285      0.94317381       131.00273
      -16.615498       2.5597658       1.4912242       45.635435
      -16.161054      0.27738351       1.4145787       71.671642
      -16.680305      0.75427533       1.2246828       83.400849
      -14.953844      0.10074313       1.3991653       109.79532
      -15.545261       1.7296128       1.1105443       88.227861
      -16.155561      0.72390497       1.1554409       114.89692
      -15.181222      0.30783218       1.2108006       102.85838
      -15.338555      0.27677847       1.1299552       93.185389
      -16.351645       2.2843216       1.2786595       69.797067
      -17.063668       1.5116724       1.2607637       95.864692
      -14.550733       1.5157736       1.2493370       116.22438
      -16.465803       2.3422523       1.2158472       78.477512
      -14.765754     -0.14036935       1.0707426       99.096344
      -16.835212       1.1071557       1.1499818       81.391887
      -16.807633       2.1995641       1.1073736       120.63970
      -14.944534      0.33227752       1.3424819       87.015677
      -16.487516       1.8470797       1.0104699       104.83760
      -14.226820     -0.73424628       1.5484963       117.82328
      -14.987469      0.53875959       1.3439456       88.538939
      -15.139786     -0.40539159       1.3006065       109.70753
      -15.235706     -0.23088819       1.4090588       117.83438
      -13.975437      0.55844307       1.7266329       101.83799
      -16.275995       1.7478901       1.6989466       80.077809
      -15.369825     -0.30188419      0.94113890       114.49153
      -16.460264       2.2631330       1.1185030       89.039077
      -17.565130       1.6352879       1.3657589       82.999990
      -16.673706       2.0059801       1.3936005       101.19051
      -15.740399     -0.25778986       1.0133796       123.77571
      -14.633909      0.43069558      0.88830230       104.87106
      -16.173366       1.7593134       1.1686032       121.18528
      -15.941783       1.4560001       1.0059740       97.573014
      -16.447238      0.83403594       1.3918081       79.014492
      -14.008942      -1.7939997       1.6694960       105.20080
      -16.612786      0.61381816       1.0775355       98.176931
      -15.852052       1.0367271       1.1441181       109.14948
      -15.452339       1.6372779      0.89064461       110.37671
      -14.096584     -0.87034033       1.3243681       106.75131
      -15.259420      0.70262678      0.48661915       112.26934
      -15.936938      0.30388128       1.5687193       73.080734
      -14.047103     -0.60655189       1.5900851       71.649799
      -15.340757     0.021924739       1.0725130       103.35062
      -14.670773     -0.75929218       1.2506358       101.44397
      -14.462022      -1.2285563       1.3514429       119.58697
      -14.453204       1.0581641      0.89685040       125.11147
      -15.282477     0.014214770       1.5397729       95.285397
      -13.770402      -1.2167551       1.4998530       102.28099
      -14.983778      0.26805051       1.6037934       64.900344
      -15.544042      0.73518994       1.1167252       122.74778
      -15.841170       1.9049529       1.1021940       115.44705
      -14.695792       1.5983228       1.6349667       66.187016
      -14.569283      -1.6718452       1.0277795       130.34969
      -14.718369      0.47446116      0.74194155       108.47441
      -15.966944      0.94817559       1.3212763       90.408733
      -15.789598      0.92006233       1.1458289       102.12401
      -14.444955      -1.7928421       1.6519352       120.43348
      -15.323131      0.48616160      0.84583515       108.22922
      -14.942532    -0.062223774       1.9255049       75.470523
      -15.812897      0.87677122      0.92879029       121.62403
      -15.682976     -0.47352250       1.6529037       106.09807
      -16.697424       1.3170042       1.4201287       98.618596
      -15.210812      0.64892373       1.8163260       84.896854
      -14.613329      0.81702385       1.3190103       119.75172
      -14.782169     -0.55746369       1.4590522       82.501924
      -17.596764       1.3398946       1.1468124       90.289964
      -15.464246      -1.3038578       1.4130417       96.026897
      -15.509866      0.75179061      0.78328727       103.01784
      -14.181499     -0.37784238       1.6257518       122.76429
      -14.231181      -1.1738625       1.3905256       120.90052
      -14.886842      -1.0328655       1.7754607       96.869127
      -16.231657      0.63342991       1.0624912       129.85888
      -15.791325      0.82957759       1.6357288       81.695016
      -15.189326      0.22304019       1.5446390       65.334307
      -16.724823       1.2151706       2.0084563       30.895214
      -15.672602      0.18877804       1.8535195       87.749974
      -15.018919      0.48147109       1.2824597       79.841069
      -15.465518       2.1349548       1.0548113       106.60891
      -16.755018       1.0775700       1.4779838       100.38589
      -15.856172      0.44478439       1.3245399       104.59210
      -14.789888      0.45806667       1.1489618       95.887863
      -16.174871       1.1926527       1.6268653       71.994179
      -15.556787      0.96087949       1.4408049       91.578836
      -14.766481      0.37880410       1.1563304       119.79003
      -16.703777      0.23682406       1.8174468       83.513350
      -15.649368     -0.40240792      0.57424316       118.03220
      -16.949823       1.7808106       1.1126064       122.12036
      -15.862732       1.0278859       1.3892608       96.425517
      -15.439773       1.5530276       1.6151240       72.575387
      -15.992661      0.72464093       1.3082118       97.169331
      -16.073810      0.77061013      0.77376906       121.04995
      -17.572094       2.3024279       1.2821510       77.785124
      -14.480443    -0.010672178       1.7484801       69.923852
      -17.118837       1.9710043       1.3930856       79.220307
      -13.742277     -0.46616658       1.1702063       114.81983
      -13.827896     -0.15029787       1.4729116       98.275533
      -16.012046      0.97372485      0.89085075       100.96215
      -16.384516       1.1117448       1.3299259       95.672354
      -15.065894       1.6904084       1.4519812       92.769675
      -15.444375      0.57935901       1.4362336       84.641680
      -14.811852      0.81799925       1.4930190       110.49350
      -14.718035      0.56748659       1.5756953       98.915362
      -14.783389      0.61503473       1.2696740       92.494113
      -14.689690     -0.20973686       1.3181409       102.48670
      -15.175313     -0.36155600      0.77584037       109.63664
      -15.234916       2.0703060      0.96966535       117.25912
      -15.165411     -0.61048593       1.3999676       98.633538
      -15.023522     -0.11121949       1.1104926       97.868796
      -16.099993       1.0200011       1.1117033       86.004258
      -13.266388      -1.3959230       1.4040743       117.40900
      -16.265987       1.6147747       1.5780229       97.511811
      -14.796955      0.50191454       1.2420817       94.497147
      -15.798033       1.7054215       2.0035025       69.155216
      -14.576553      0.27019777       1.2583998       102.94468
      -14.798313      0.36578516       1.4630039       72.069706
      -15.047266     -0.14384637       1.2045676       89.251305
      -16.539914       1.7446395       1.3598370       74.087246
      -14.945416      0.25450305       1.0538089       92.428517
      -13.544737      -1.2086415       2.1896787       85.275940
      -16.378010       2.0261547       1.4277346       99.197022
      -14.631077   -0.0031340253       1.5897154       83.299391
      -14.285761      -1.7759080       1.8203178       87.212309
      -14.933469       1.0246733       1.4282172       81.824723
      -16.163590      0.92428629      0.83793134       113.75390
      -13.999867     -0.36408878       1.4018750       107.92723
      -15.787742      0.24447994       1.0125451       87.946291
      -14.855627     -0.34072348       1.3855391       79.729730
      -15.292827      0.53492923       1.0342764       98.905343
      -16.732146       1.7366359       1.1947674       101.67278
      -15.339592      0.61869366       1.3263491       110.01007
      -15.815317      0.25902189      0.67162972       127.66268
      -15.961619       1.3289848       1.4829082       85.093970
      -13.560857      -1.0571547       1.4442700       114.13009
      -14.032829       1.2673064       1.0031167       127.48678
      -16.868747       2.1753267      0.64014868       120.45495
      -13.767153     -0.23978476       1.2138942       95.059636
      -14.026440      0.87907762       1.1348940       100.11343
      -18.425514       3.8178381       1.3548825       74.200067
      -15.083817      -1.0026203       1.2173760       104.74710
      -14.015135     -0.24206207       1.1229454       109.91345
      -16.024609       1.4498955       1.7938371       85.336556
      -13.332854      -1.2419589       1.8002276       83.961093
      -14.271816      -1.3139698       1.8669787       75.273734
      -14.424619     -0.51564169       1.2935792       116.54150
      -15.067958     -0.75933520       1.2442207       101.79154
      -14.509288     -0.27111033       1.0975967       80.579748
      -14.657483       1.2426328       1.6747139       88.399330
      -14.899600      0.22449098       1.6731138       89.508486
      -15.601253      0.78174521       1.7706394       105.73446
      -15.399938      0.68400668       1.2883489       141.64582
      -15.398211     -0.68110230       1.0305801       128.84860
      -14.708713      0.89594729       1.6108431       83.255387
      -15.722563      0.94848658       1.3624745       102.13926
      -15.722578      0.99328289       1.6477121       73.099369
      -15.086161     -0.22662729       1.2275937       91.334002
      -14.257713     -0.28630888       1.4580987       93.003570
      -15.113695      0.26109143       1.2863924       80.941679
      -16.147758      0.76520698       1.1650031       103.68108
      -15.523446    -0.035440696       1.2657276       101.46633
      -14.678037      0.25879691       1.5294898       88.878950
      -15.489344      0.61922506       1.4098237       74.400024
      -16.177486       1.8280901       1.6073691       64.279007
      -15.298708      0.51542048       1.1383275       104.43144
      -15.433951    -0.050676697       1.6258126       90.052447
      -15.172666      0.74196536       1.0647140       100.83498
      -16.033754       1.4951513       1.2977014       95.702228
      -15.520168      0.70576192       1.7832975       73.946381
      -15.883493      0.22952206       1.0044212       107.72144
      -15.692422      0.41537153       1.3008776       95.412350
      -15.849644      0.61079483      0.90463604       111.43281
      -14.405101       1.0818758       1.6070162       97.487774
      -16.575080       1.7031900       1.5054311       106.28125
      -14.710357     -0.95796895       1.6194417       117.30248
      -14.261781      -1.1174907       1.8348362       99.385004
      -15.482120      0.54065100       1.1840189       104.38102
      -15.135854      0.63122804       1.1811439       139.60959
      -14.842015     -0.64381730       1.6333961       85.061223
      -15.820590      0.44189892       1.3316777       126.31957
      -17.664218       2.0270123      0.84441205       93.124547
      -16.828785       1.5529747      0.55640092       116.88514
      -17.129434     0.092529130      0.52381483       150.59028
      -16.556764       1.2331317       1.2755737       107.51873
      -16.313145       1.0571544      0.70098683       122.47274
      -16.820149       3.0385513       1.3047499       73.933684
      -16.049833       2.0553936       1.0360366       75.627715
      -15.876681       1.7840055       1.1431421       98.668621
      -16.235370       1.8491233      0.96598353       96.352188
      -15.629786      0.30866540      0.61396670       123.29015
      -15.706569       1.1290850       1.3493929       104.02421
      -16.396882       1.5887287      0.89279636       69.641615
      -14.782511     -0.28097664       1.3455042       104.69938
      -12.984729      -1.3427146      0.82813781       141.27016
      -16.886934       2.2748585       1.2258779       74.417181
      -15.080317      0.87931018       1.5747069       105.06757
      -15.036259     -0.10876821       1.1910131       92.125959
      -16.790539       2.3703409       1.1999296       87.947929
      -14.618066       1.0205329       1.2152313       98.581598
      -15.670712      0.90816572       1.1469162       113.69503
      -15.058317      0.37176620       1.8333402       71.053428
      -15.719662      0.95688834       1.5071024       62.786898
      -15.724339    -0.060502089       1.1988859       98.061619
      -16.364513       1.1365053       1.1000009       93.287680
      -16.916755       2.2259430      0.96574223       102.27293
      -15.240952       1.0690891       1.4894082       88.561881
      -13.937096     -0.51773166      0.54001263       115.06534
      -14.565740      -1.0255925       1.4621514       107.00024
      -13.830408      -1.2208395       1.3229637       125.83862
      -15.482855       1.3610262       1.5111178       81.896983
      -14.656098     -0.59775985       1.8346601       107.94419
      -14.453946      0.41387416       1.4331064       108.64497
      -14.154912     -0.71910908      0.84914898       148.62124
      -15.253444      0.25473340       1.5157866       65.153691
      -16.633876      0.47351048       1.5659716       73.320193
      -16.277665       2.5256019      0.97614680       104.63318
      -16.489778      0.38556331      0.83672830       108.42710
      -16.310720    -0.094260794       1.5263887       68.820180
      -13.249780     -0.30341802       1.4505754       113.17229
      -14.320796     0.085793827       1.5446452       78.372098
      -17.210725     -0.15576659       1.7425530       91.205742
      -16.573605       1.1762944       1.1952929       75.238332
      -14.706661      0.12034855       1.4502960       74.760459
      -15.420398      0.68377513       1.0565599       121.99939
      -14.432317     -0.84407530       1.3282010       86.260465
      -15.002935      0.55102076      0.93651907       126.41939
      -14.668909    0.0022792333       1.4972559       106.39344
      -16.291976       1.7257873       1.1926003       79.289485
      -15.953765      0.47649024       1.4726082       109.69860
      -14.544046     -0.31380678       1.2089014       109.76303
      -15.625821       1.3985571      0.61808599       116.95652
      -15.951320       1.4574392      0.90511951       112.44869
      -16.180917      0.54553794       1.7811061       77.777875
      -15.304243      0.67574015       1.5557584       104.63422
      -15.261968     -0.64879815       1.2645404       110.74967
      -15.970366      0.14087868       1.6994102       82.257757
      -17.620159       2.7277557       1.0634679       98.715088
      -16.671365       1.3133283       1.2072816       96.377073
      -15.559039      0.79978763      0.96664017       106.97669
      -15.174513     -0.19976659       1.2778887       75.972526
      -15.934661       1.1140953       1.1311452       116.17771
      -15.692736       1.3099670      0.63951559       107.68700
      -16.255157       1.6171860       1.2487248       99.813937
      -14.833779      -1.0348301       1.5890638       98.975363
      -13.531251     -0.90650709       1.1614025       101.36713
      -14.380881     -0.11655508       1.4875873       95.813654
      -15.101335      0.82114536       1.6091982       66.768608
      -14.188051      0.87892773       1.6014200       115.75952
      -14.303532      -1.1698113       1.4940124       90.737979
      -18.754689       2.8759638      0.68060140       75.782909
      -15.855791     0.053907613      0.98453177       122.20091
      -15.213083      0.25351664      0.83481255       122.63656
      -14.204718    -0.012206882       1.3522321       115.80475
      -15.490988      0.14291388       1.2486445       94.362351
      -14.093051      -1.3754028       1.2840103       104.26112
      -15.276101      0.33302700       1.2943821       102.39379
      -15.999862       1.2076614       1.3676335       93.762973
      -17.893946       3.2537192       1.5508725       81.623141
      -16.407878       1.5879858       1.4071533       50.337205
      -15.640886       1.1485123       1.8204718       92.099169
      -15.678643      0.94746447      0.87344709       104.00335
      -14.039261    -0.026103641       1.4216029       80.481387
      -16.330110       1.0707559       1.1857004       124.98144
      -14.307842     -0.98182192       1.4483518       129.36193
      -17.122456       1.1140575       1.2169695       108.53103
      -15.219778     -0.44465848       1.8859780       87.177451
      -15.578876       1.1234771       1.7643123       84.135224
      -16.650790       3.2487652      0.97752027       83.431932
      -16.804607       1.8959515      0.90854070       105.59379
      -14.895814     -0.35251957       1.7584134       99.398927
      -14.388437      -1.4836972       1.2989302       109.14897
      -15.047902       1.1300180       1.1393306       93.885879
      -14.081607     -0.70570366       1.5794662       120.84747
      -16.720268       2.6063410       1.0377276       104.74637
      -14.661022      0.43266806       1.0896097       115.22789
      -16.276272       1.5001284       1.5133458       91.522986
      -14.465315      0.23087930       1.0050160       114.04604
      -14.192835      0.31392109       1.6744586       66.381293
      -15.408695      0.25888655       1.2693987       90.561978
      -16.519527     -0.25914165       1.5584760       63.429205
      -14.982237      0.27964646       1.2365687       113.30950
      -14.292117  -0.00019369313       1.5004711       107.51815
      -15.104709      0.24444712      0.97805114       108.29071
      -15.209916      0.42057090       1.5076010       86.234497
      -16.594124    -0.030136771       1.0613650       100.40683
      -13.237439     -0.87082583       1.4817967       106.97616
      -15.790724      0.98349048       1.7665734       84.049669
      -16.233783       1.7481394      0.77264724       107.27764
      -15.063591     -0.27721812       1.0713629       95.635636
      -15.988793      0.45264411      0.75073718       121.85494
      -15.286970      0.66856485       1.0353709       132.36068
      -15.472584       1.2883899       1.4718759       88.602077
      -13.948716      -1.8138254       1.3940212       115.60694
      -16.051514      0.60722986       1.3253240       96.702598
      -15.269691      0.76581031       1.3832837       108.77979
      -16.086791       1.4950568       1.0870658       84.667204
      -17.657121       1.9699641      0.83934884       94.630084
      -16.710493     -0.92343628       1.2307328       100.08154
      -15.080920     -0.13138839       1.6716582       98.115945
      -16.746175       2.1518279       1.2569842       66.443067
      -15.230560      0.32022885       1.0924596       87.475800
      -16.276941       1.6008352       1.1149563       103.97840
      -15.727782     -0.27751491       1.3475472       83.991708
      -14.823808     -0.29186305       2.0545628       90.842184
      -15.527245       1.2461180       1.3109711       79.786701
      -17.395378      0.91180108      0.41853469       128.92284
      -16.161452     0.075302992       1.0262501       91.866111
      -15.038806     -0.70302481       1.1925907       134.61867
      -16.580090       1.7603047       1.1415748       83.564298
      -16.166459      0.35242593       1.4579303       73.628306
      -15.095769     -0.12080575       1.2257298       100.80118
      -14.857495     -0.13036574       1.2460137       109.06312
      -15.730645      0.92972537       1.4112139       64.090722
      -15.947337      0.73965405       1.3480513       76.592432
      -14.033161      -2.1282797       1.4678266       118.04799
      -15.779978      0.94804269       1.7133629       72.582415
      -15.770370       1.3020785       1.2810870       104.32702
      -15.471712     0.071039409       1.2267617       92.850948
      -14.667443      0.64885336       1.5000338       83.917011
      -16.814176       1.5205426       1.3342924       79.606798
      -14.562999     -0.57577472       1.4351364       118.22058
      -14.986606      0.84027332       1.4617970       85.565599
      -15.261667     0.071370124       1.1238041       101.06339
      -16.063201       1.5328938       1.5535396       58.640565
      -14.926545      0.16652739       1.7358701       96.044448
      -15.983224       1.4186336      0.98578183       91.544743
      -15.037973      0.78915995       1.9977023       78.695102
      -14.920404     -0.71208169       1.5431216       105.91412
      -17.561722       2.6035551       1.1033557       78.899630
      -15.014858      0.44125244       1.3449183       85.012342
      -15.538494      0.13507598       1.3860047       99.801744
      -14.638913      0.10199832       1.0805721       125.69875
      -14.495370      0.43502609       1.0491628       96.422761
      -16.161805       1.1841954       1.2769846       96.281693
      -15.217334      0.83564003       1.5678929       84.639047
      -13.894544     -0.10885416       1.4208845       111.47804
      -15.699872       1.0072000      0.71430915       126.28967
      -15.324819      0.30882127       1.1097645       112.02098
      -14.516496      0.50794175       1.7945141       75.195299
      -14.980621      0.32600757       1.2801550       103.56698
      -14.781091     -0.37824108       1.4665716       92.860456
      -14.654352      -1.9343673       1.2448094       108.48878
      -15.777230     0.084391714       1.3465111       118.41205
      -15.079364     -0.87513251       1.3522068       101.17063
      -13.765583     0.080362146       1.5215259       95.436498
      -15.148919      0.31035166       1.3965977       96.379922
      -14.410026     -0.17085306       1.4834611       83.329869
      -16.993395       1.0730971      0.79530530       108.13690
      -15.177114     -0.34077611       2.2519394       60.726787
      -14.222455       1.3748984       1.4562506       95.694279
      -14.480681      0.15556644       1.3414661       105.81909
      -14.039761      0.36147498       1.0600255       90.239079
      -14.817381     -0.35482429       1.1600976       116.20820
      -15.261451     -0.94802169       1.1211020       134.95882
      -15.746030      0.48909365       1.3105676       98.803610
      -15.471602      0.90868879      0.63906953       109.43654
      -14.067608     -0.61309788       1.8225223       78.819526
      -14.043978      0.18038111       1.8765008       96.768906
      -15.449672      0.32740671       1.9040680       85.614152
      -14.719132     -0.41194752       1.1695754       99.812570
      -14.547734     -0.50364802       1.6049316       101.14111
      -14.975606     -0.21272356       1.6865389       102.59901
      -15.389412     -0.69644967       1.7685131       89.700178
      -16.793669      0.97510458      0.72930432       139.09731
      -14.831141       1.4002641       1.7783922       96.043467
      -15.857944      0.12775956       1.6579128       77.267355
      -15.341895     -0.18105516       1.8232630       95.842237
      -16.549941       1.4072432      0.87799830       101.56304
      -16.429244       2.2484958       1.6252590       71.495781
      -14.528892     0.063859775       1.1367724       105.18578
      -17.067244       1.5373737       1.4314804       76.588715
      -15.489604     -0.18876339       1.5295572       83.279081
      -15.404665      0.46155644       1.2160065       97.941823
      -14.652664      0.18033174       1.4860742       96.668945
      -16.872809       1.0491209       1.3272846       88.059701
      -14.477678     -0.69137345       1.7255365       95.744132
      -16.355717    -0.023834931       1.4684544       77.714845
      -16.754566       1.0319627       1.3441986       84.485014
      -15.831652       2.0206757      0.93779279       119.91234
      -15.982783      0.68796898       1.8218905       88.002094
      -15.434009      0.95557121      0.78850337       112.19317
      -16.078324      0.73051485       1.2316017       80.893252
      -15.738665      0.66803442       1.3203009       86.504285
      -14.301115      0.46813618       1.7954767       81.714435
      -15.548412      0.92448186       1.4574921       87.910501
      -15.147375     0.098417164       1.5900961       82.136267
      -16.374684       1.2146985       1.5652856       66.147914
      -16.415617       2.2060238      0.79740039       81.750063
      -15.652342      0.82076208       1.3201163       101.63297
      -15.575116       2.0020525       1.8919759       41.785398
      -14.563961      -1.0676346       1.5756559       111.33780
      -15.196233     -0.19940086       1.2322562       94.972449
      -15.790255       1.0918649       1.4241684       99.173146
      -14.558938     0.067428716       1.0112604       108.50079
      -16.065550      0.22410310      0.58600773       108.84895
      -16.965862      0.42959779      0.86742372       119.15493
      -14.807014     0.031291560       1.5076097       96.589514
      -16.767370      0.28001628      0.70317220       132.40509
      -14.631105     -0.35502035       1.8223376       68.670887
      -15.415699       1.2313001       1.4713370       125.17020
      -15.427149      0.77806770       1.2572808       93.202080
      -16.768550       1.0545177       1.1699304       68.640673
      -13.392243      -1.0042100       1.5117431       89.369803
      -15.489960      0.37852564       1.0226675       132.05818
      -14.728949      0.16601608      0.49501434       124.68034
      -16.592336       1.9077459       1.2495580       81.513275
      -15.752635    -0.098374627       1.2427704       115.17070
      -15.632821     -0.78111576       1.2031584       92.172851
